"","wave","happiness","religionmem","freedom","health","income"
"7138",5,2,2,6,2,5
"7139",5,1,1,6,3,4
"7140",5,1,1,6,2,5
"7141",5,2,1,8,2,5
"7142",5,2,1,9,2,7
"7143",5,2,2,5,2,5
"7144",5,2,2,7,1,6
"7145",5,1,2,10,1,7
"7146",5,2,2,6,3,5
"7147",5,2,2,8,2,5
"7148",5,1,2,7,2,4
"7149",5,2,2,5,3,6
"7150",5,1,1,8,1,6
"7151",5,2,2,6,2,2
"7152",5,2,1,9,2,7
"7153",5,3,1,8,3,6
"7154",5,2,1,10,2,5
"7155",5,1,2,9,1,5
"7156",5,2,2,10,2,5
"7157",5,2,2,10,2,7
"7158",5,2,1,9,2,3
"7159",5,1,1,7,2,6
"7160",5,1,2,8,1,7
"7161",5,1,1,6,3,10
"7162",5,2,2,10,2,10
"7163",5,2,2,9,4,7
"7164",5,1,2,7,2,6
"7165",5,1,1,8,1,5
"7166",5,3,2,8,4,3
"7167",5,1,2,9,1,8
"7168",5,2,2,10,2,5
"7169",5,2,2,10,2,6
"7170",5,2,2,7,2,3
"7171",5,2,2,8,2,1
"7172",5,1,1,8,2,1
"7173",5,2,1,7,2,3
"7174",5,3,2,5,3,3
"7175",5,2,2,9,1,5
"7176",5,1,1,9,1,5
"7177",5,1,2,6,2,1
"7178",5,2,1,NA,2,4
"7179",5,2,2,6,4,7
"7180",5,2,2,5,4,4
"7181",5,1,1,8,2,1
"7182",5,1,2,1,1,5
"7183",5,2,2,10,1,8
"7184",5,2,2,8,2,4
"7185",5,2,2,8,2,8
"7186",5,1,2,8,2,5
"7187",5,1,2,9,3,5
"7188",5,2,2,7,2,3
"7189",5,2,NA,NA,3,NA
"7190",5,2,1,9,2,6
"7191",5,1,2,10,2,4
"7192",5,2,2,8,1,3
"7193",5,2,2,6,2,2
"7194",5,2,1,7,1,7
"7195",5,1,2,6,2,3
"7196",5,2,1,5,2,3
"7197",5,2,1,7,2,4
"7198",5,1,2,8,2,2
"7199",5,2,2,6,3,3
"7200",5,2,1,4,2,3
"7201",5,3,1,7,2,2
"7202",5,2,2,6,1,NA
"7203",5,2,2,9,2,5
"7204",5,1,1,10,2,5
"7205",5,2,2,7,2,3
"7206",5,2,1,8,1,6
"7207",5,2,2,5,2,4
"7208",5,2,2,10,2,7
"7209",5,2,1,10,2,1
"7210",5,1,1,9,1,10
"7211",5,1,2,7,2,NA
"7212",5,2,1,7,1,6
"7213",5,2,2,9,1,3
"7214",5,3,2,5,4,7
"7215",5,2,1,8,1,8
"7216",5,3,2,4,2,3
"7217",5,1,2,8,2,7
"7218",5,1,2,5,3,6
"7219",5,2,1,9,4,4
"7220",5,1,2,8,1,8
"7221",5,1,1,8,2,7
"7222",5,2,2,6,2,5
"7223",5,2,2,10,2,6
"7224",5,2,1,8,2,7
"7225",5,2,2,8,2,5
"7226",5,1,2,6,1,3
"7227",5,2,1,10,1,7
"7228",5,2,2,9,2,7
"7229",5,3,2,10,3,NA
"7230",5,2,2,10,1,8
"7231",5,1,1,5,1,4
"7232",5,2,2,7,3,7
"7233",5,1,2,5,2,5
"7234",5,1,1,8,1,3
"7235",5,1,2,10,1,6
"7236",5,2,2,8,2,4
"7237",5,1,1,1,2,5
"7238",5,2,2,6,2,NA
"7239",5,3,2,6,2,7
"7240",5,1,2,10,1,4
"7241",5,1,2,10,3,NA
"7242",5,2,2,9,3,4
"7243",5,1,2,10,1,3
"7244",5,2,2,6,2,6
"7245",5,1,2,10,3,1
"7246",5,2,2,8,3,6
"7247",5,1,1,10,1,5
"7248",5,3,2,7,3,4
"7249",5,2,2,6,3,6
"7250",5,1,1,8,1,6
"7251",5,1,2,9,1,6
"7252",5,2,1,8,1,7
"7253",5,2,2,8,3,7
"7254",5,2,1,10,2,3
"7255",5,1,1,8,2,6
"7256",5,2,1,8,2,5
"7257",5,2,1,9,2,6
"7258",5,1,1,9,2,7
"7259",5,2,2,7,2,1
"7260",5,1,1,8,1,6
"7261",5,1,1,7,1,NA
"7262",5,3,2,NA,3,7
"7263",5,2,1,7,3,5
"7264",5,2,1,9,1,7
"7265",5,1,2,9,1,7
"7266",5,1,1,7,2,8
"7267",5,1,2,8,1,9
"7268",5,1,1,7,1,6
"7269",5,2,2,6,2,6
"7270",5,2,1,9,2,3
"7271",5,1,2,8,1,7
"7272",5,2,2,5,3,6
"7273",5,2,2,7,2,6
"7274",5,1,1,8,2,6
"7275",5,1,2,8,1,6
"7276",5,1,2,6,3,3
"7277",5,2,1,8,2,5
"7278",5,1,2,5,2,4
"7279",5,1,2,8,1,6
"7280",5,2,1,7,1,8
"7281",5,1,2,8,1,9
"7282",5,2,2,5,2,5
"7283",5,2,2,4,2,6
"7284",5,1,2,9,2,7
"7285",5,2,1,6,2,5
"7286",5,1,1,9,2,6
"7287",5,2,2,9,3,NA
"7288",5,2,2,9,2,6
"7289",5,2,1,10,1,7
"7290",5,2,2,8,2,3
"7291",5,2,2,4,2,4
"7292",5,1,2,10,1,4
"7293",5,1,2,6,2,5
"7294",5,1,2,10,4,4
"7295",5,3,2,5,2,5
"7296",5,1,2,8,1,8
"7297",5,1,1,9,2,6
"7298",5,1,NA,NA,3,NA
"7299",5,2,2,8,3,7
"7300",5,1,1,10,2,5
"7301",5,2,1,9,2,6
"7302",5,2,2,10,2,4
"7303",5,2,2,8,2,5
"7304",5,2,2,4,1,NA
"7305",5,3,2,8,2,5
"7306",5,2,2,7,2,4
"7307",5,1,1,9,2,3
"7308",5,2,2,8,2,7
"7309",5,1,1,9,1,5
"7310",5,1,2,7,1,7
"7311",5,1,1,9,2,7
"7312",5,2,1,10,2,7
"7313",5,2,1,8,2,8
"7314",5,2,1,7,2,3
"7315",5,2,1,8,2,7
"7316",5,2,2,8,3,4
"7317",5,1,1,10,1,9
"7318",5,1,2,9,1,7
"7319",5,2,2,6,2,6
"7320",5,2,1,8,1,6
"7321",5,2,2,9,2,5
"7322",5,1,2,10,2,7
"7323",5,2,1,8,1,5
"7324",5,1,NA,NA,3,NA
"7325",5,1,1,8,1,5
"7326",5,2,2,7,2,6
"7327",5,2,1,NA,2,NA
"7328",5,2,1,8,2,5
"7329",5,1,2,7,1,6
"7330",5,1,2,7,2,6
"7331",5,2,2,8,1,6
"7332",5,3,2,10,3,4
"7333",5,2,1,8,1,4
"7334",5,1,1,9,2,7
"7335",5,1,2,6,2,6
"7336",5,3,2,6,1,5
"7337",5,1,1,7,1,4
"7338",5,2,1,9,3,3
"7339",5,1,2,8,1,6
"7340",5,1,2,6,2,5
"7341",5,2,2,7,4,2
"7342",5,3,2,8,3,7
"7343",5,2,2,3,2,3
"7344",5,2,2,9,2,NA
"7345",5,2,2,10,1,7
"7346",5,1,2,3,1,3
"7347",5,2,2,9,1,5
"7348",5,2,2,7,2,1
"7349",5,2,2,8,3,6
"7350",5,2,2,10,1,3
"7351",5,1,1,7,1,3
"7352",5,1,2,6,1,6
"7353",5,1,2,9,1,6
"7354",5,1,2,9,2,4
"7355",5,1,1,8,1,7
"7356",5,2,2,6,2,4
"7357",5,2,1,8,2,6
"7358",5,2,2,8,2,6
"7359",5,2,2,8,1,5
"7360",5,2,2,8,1,5
"7361",5,1,1,9,1,6
"7362",5,2,2,10,2,NA
"7363",5,1,1,9,1,6
"7364",5,2,1,8,3,7
"7365",5,2,2,6,2,5
"7366",5,2,2,8,2,7
"7367",5,1,1,10,1,8
"7368",5,2,1,10,1,6
"7369",5,1,2,6,2,5
"7370",5,2,2,10,1,10
"7371",5,1,1,7,1,NA
"7372",5,2,2,6,1,5
"7373",5,2,2,9,2,1
"7374",5,3,2,6,3,5
"7375",5,1,1,9,2,6
"7376",5,2,1,9,3,1
"7377",5,3,2,5,2,4
"7378",5,2,1,5,3,4
"7379",5,2,1,8,2,8
"7380",5,2,2,5,2,4
"7381",5,1,1,10,2,6
"7382",5,2,2,9,2,NA
"7383",5,2,2,6,2,7
"7384",5,2,1,7,2,7
"7385",5,1,1,8,1,4
"7386",5,3,2,8,1,NA
"7387",5,2,1,7,2,5
"7388",5,2,2,7,1,4
"7389",5,1,1,8,2,7
"7390",5,2,1,8,2,5
"7391",5,1,2,8,2,6
"7392",5,2,1,8,2,5
"7393",5,2,1,6,4,5
"7394",5,3,2,9,4,3
"7395",5,2,1,8,2,3
"7396",5,1,1,9,1,4
"7397",5,2,2,6,2,4
"7398",5,2,NA,7,2,5
"7399",5,1,1,8,1,7
"7400",5,2,2,10,2,3
"7401",5,1,1,10,2,6
"7402",5,2,1,7,1,6
"7403",5,2,1,10,2,8
"7404",5,1,2,10,1,7
"7405",5,2,2,6,3,NA
"7406",5,1,1,10,1,7
"7407",5,2,1,6,2,3
"7408",5,1,2,8,2,3
"7409",5,1,1,9,1,5
"7410",5,2,2,10,2,8
"7411",5,1,2,10,2,5
"7412",5,3,2,6,2,NA
"7413",5,2,2,8,1,6
"7414",5,2,2,1,2,4
"7415",5,1,1,10,1,7
"7416",5,2,1,10,2,3
"7417",5,1,1,8,2,7
"7418",5,1,2,8,2,7
"7419",5,1,2,NA,2,NA
"7420",5,2,2,7,1,NA
"7421",5,2,2,5,2,5
"7422",5,1,1,10,1,NA
"7423",5,1,1,6,1,5
"7424",5,2,1,7,2,3
"7425",5,2,2,8,1,7
"7426",5,2,2,7,2,5
"7427",5,2,1,9,3,4
"7428",5,2,2,6,2,NA
"7429",5,3,2,10,3,2
"7430",5,2,2,5,3,5
"7431",5,2,2,7,2,6
"7432",5,2,2,7,2,4
"7433",5,1,2,10,1,3
"7434",5,2,1,8,2,6
"7435",5,1,1,10,1,3
"7436",5,2,2,8,2,7
"7437",5,1,1,5,2,1
"7438",5,2,1,8,1,3
"7439",5,2,2,6,2,4
"7440",5,2,2,10,2,7
"7441",5,1,2,4,1,3
"7442",5,3,2,6,3,4
"7443",5,1,2,7,2,7
"7444",5,2,2,10,2,6
"7445",5,2,2,7,2,6
"7446",5,2,1,8,1,4
"7447",5,2,2,7,1,4
"7448",5,2,1,9,1,NA
"7449",5,2,1,8,2,9
"7450",5,1,2,5,2,5
"7451",5,2,2,8,3,5
"7452",5,2,1,7,3,2
"7453",5,2,1,8,2,4
"7454",5,2,2,8,2,3
"7455",5,2,1,4,2,3
"7456",5,2,2,8,2,7
"7457",5,2,1,8,2,5
"7458",5,2,2,7,3,5
"7459",5,2,2,6,2,5
"7460",5,2,1,8,1,4
"7461",5,2,2,7,1,4
"7462",5,2,2,5,3,5
"7463",5,1,2,10,2,8
"7464",5,2,2,9,1,6
"7465",5,2,2,9,2,5
"7466",5,3,2,10,2,5
"7467",5,1,1,9,2,5
"7468",5,2,1,7,2,4
"7469",5,2,2,8,2,6
"7470",5,2,2,8,1,4
"7471",5,1,2,9,2,6
"7472",5,2,2,10,2,7
"7473",5,2,2,8,2,4
"7474",5,2,2,7,2,7
"7475",5,1,1,7,2,1
"7476",5,1,2,10,1,7
"7477",5,3,2,8,3,4
"7478",5,2,2,8,2,6
"7479",5,2,2,8,1,5
"7480",5,2,2,6,2,NA
"7481",5,1,2,8,2,1
"7482",5,2,2,10,2,3
"7483",5,1,1,9,3,4
"7484",5,2,2,8,2,5
"7485",5,2,1,8,1,7
"7486",5,2,1,10,2,5
"7487",5,2,2,8,3,7
"7488",5,2,1,8,4,5
"7489",5,1,2,9,3,6
"7490",5,2,1,7,3,4
"7491",5,2,1,8,2,5
"7492",5,2,2,7,2,4
"7493",5,2,2,7,2,5
"7494",5,2,2,5,2,4
"7495",5,2,2,7,2,6
"7496",5,2,2,5,4,5
"7497",5,2,2,7,2,5
"7498",5,2,1,9,3,1
"7499",5,2,1,3,3,2
"7500",5,1,2,8,2,8
"7501",5,2,2,10,2,5
"7502",5,2,1,8,1,4
"7503",5,1,1,8,1,10
"7504",5,1,1,8,2,4
"7505",5,1,2,9,1,7
"7506",5,1,2,7,2,4
"7507",5,1,1,9,1,6
"7508",5,2,1,9,2,5
"7509",5,2,1,9,2,2
"7510",5,1,2,5,1,5
"7511",5,1,2,10,1,5
"7512",5,1,1,10,2,3
"7513",5,2,2,6,1,5
"7514",5,2,2,7,4,1
"7515",5,2,1,8,1,3
"7516",5,2,2,8,2,6
"7517",5,2,2,7,1,NA
"7518",5,1,1,10,2,3
"7519",5,2,2,6,2,7
"7520",5,2,2,10,2,7
"7521",5,2,2,6,2,5
"7522",5,1,2,9,1,7
"7523",5,2,1,10,2,8
"7524",5,2,1,7,3,4
"7525",5,2,2,10,2,NA
"7526",5,1,1,8,2,8
"7527",5,2,2,5,2,4
"7528",5,1,2,9,1,6
"7529",5,2,2,8,1,7
"7530",5,1,1,10,1,2
"7531",5,2,2,5,2,7
"7532",5,1,2,6,1,5
"7533",5,2,1,5,2,4
"7534",5,2,1,6,3,5
"7535",5,2,2,10,2,5
"7536",5,1,1,8,2,3
"7537",5,2,1,10,2,6
"7538",5,2,2,9,2,5
"7539",5,2,1,5,2,5
"7540",5,2,2,6,3,2
"7541",5,2,2,5,3,4
"7542",5,1,1,9,2,4
"7543",5,2,2,9,2,7
"7544",5,1,2,7,2,6
"7545",5,2,2,7,3,4
"7546",5,1,1,10,1,7
"7547",5,2,1,9,2,7
"7548",5,1,1,10,1,6
"7549",5,1,1,9,1,6
"7550",5,2,1,8,2,5
"7551",5,3,2,3,3,2
"7552",5,2,1,5,2,6
"7553",5,1,2,8,1,NA
"7554",5,4,2,1,1,1
"7555",5,2,2,8,2,8
"7556",5,2,2,10,2,6
"7557",5,1,1,8,1,7
"7558",5,2,2,6,3,8
"7559",5,2,2,10,2,5
"7560",5,2,2,9,1,3
"7561",5,3,2,5,4,1
"7562",5,1,1,7,1,6
"7563",5,2,2,5,1,3
"7564",5,2,2,7,2,4
"7565",5,1,2,7,1,7
"7566",5,1,1,8,2,6
"7567",5,3,2,7,2,6
"7568",5,2,2,9,2,4
"7569",5,1,2,8,1,6
"7570",5,1,1,9,1,7
"7571",5,2,1,6,2,3
"7572",5,2,2,9,1,7
"7573",5,1,1,10,3,4
"7574",5,2,1,9,1,5
"7575",5,2,2,6,1,5
"7576",5,1,2,6,2,4
"7577",5,2,2,8,3,3
"7578",5,2,2,5,3,1
"7579",5,2,2,NA,2,6
"7580",5,2,2,8,2,8
"7581",5,1,2,7,1,4
"7582",5,2,2,10,2,2
"7583",5,2,2,10,2,7
"7584",5,1,2,7,1,NA
"7585",5,2,1,4,3,5
"7586",5,2,2,7,4,3
"7587",5,1,2,6,3,4
"7588",5,3,2,5,2,3
"7589",5,1,2,8,2,NA
"7590",5,2,1,10,2,NA
"7591",5,1,2,8,1,9
"7592",5,2,2,8,1,7
"7593",5,2,2,7,4,5
"7594",5,1,1,10,2,5
"7595",5,1,1,7,2,6
"7596",5,1,2,5,3,1
"7597",5,2,1,4,4,5
"7598",5,1,2,7,1,6
"7599",5,2,1,8,2,6
"7600",5,2,2,8,1,5
"7601",5,1,1,6,2,6
"7602",5,2,1,9,2,4
"7603",5,1,1,7,1,7
"7604",5,2,1,5,2,NA
"7605",5,1,2,7,2,5
"7606",5,3,2,4,2,5
"7607",5,2,2,7,2,6
"7608",5,2,1,8,3,5
"7609",5,1,1,8,2,6
"7610",5,2,2,5,3,3
"7611",5,2,2,5,3,3
"7612",5,1,1,9,2,5
"7613",5,2,2,10,3,2
"7614",5,4,2,7,3,3
"7615",5,2,1,8,1,4
"7616",5,2,2,6,2,5
"7617",5,2,2,4,3,3
"7618",5,2,2,6,2,6
"7619",5,2,1,8,2,NA
"7620",5,2,2,8,3,2
"7621",5,2,1,10,2,4
"7622",5,2,2,5,2,5
"7623",5,2,1,8,2,5
"7624",5,2,2,8,2,4
"7625",5,2,2,3,3,2
"7626",5,1,1,10,2,5
"7627",5,2,1,8,1,9
"7628",5,2,1,8,3,5
"7629",5,1,2,8,1,4
"7630",5,1,1,8,3,4
"7631",5,1,1,6,2,7
"7632",5,2,2,7,2,5
"7633",5,2,1,7,2,4
"7634",5,2,2,6,3,1
"7635",5,2,2,9,2,3
"7636",5,2,2,7,2,5
"7637",5,3,2,7,2,4
"7638",5,1,1,6,2,5
"7639",5,2,2,9,2,7
"7640",5,1,2,9,1,7
"7641",5,2,2,8,2,6
"7642",5,3,2,6,3,4
"7643",5,3,2,7,2,2
"7644",5,1,2,10,1,10
"7645",5,1,2,8,1,1
"7646",5,2,1,7,3,3
"7647",5,1,2,7,2,6
"7648",5,2,2,7,1,6
"7649",5,1,1,5,4,1
"7650",5,2,2,9,2,4
"7651",5,2,2,4,2,1
"7652",5,2,1,7,3,3
"7653",5,2,2,7,1,NA
"7654",5,1,1,10,2,5
"7655",5,2,2,9,2,4
"7656",5,1,1,6,1,NA
"7657",5,2,2,7,3,4
"7658",5,2,2,7,2,6
"7659",5,2,1,4,2,4
"7660",5,2,2,9,2,5
"7661",5,2,2,7,2,6
"7662",5,2,2,10,1,NA
"7663",5,1,1,8,2,8
"7664",5,2,1,8,1,5
"7665",5,3,2,5,4,5
"7666",5,2,2,7,2,4
"7667",5,2,1,6,2,6
"7668",5,2,1,8,1,6
"7669",5,3,2,7,2,7
"7670",5,1,1,7,2,6
"7671",5,1,1,10,2,4
"7672",5,2,1,7,3,5
"7673",5,2,2,6,2,8
"7674",5,2,2,10,2,6
"7675",5,2,2,7,2,3
"7676",5,2,2,5,1,4
"7677",5,1,2,8,1,5
"7678",5,2,1,10,1,4
"7679",5,2,1,7,1,NA
"7680",5,2,2,5,2,3
"7681",5,1,1,9,2,6
"7682",5,1,1,9,1,3
"7683",5,1,1,10,2,5
"7684",5,1,1,5,2,5
"7685",5,1,1,7,2,7
"7686",5,1,2,8,1,7
"7687",5,2,2,7,2,4
"7688",5,1,2,5,3,4
"7689",5,2,2,10,2,7
"7690",5,2,2,8,2,7
"7691",5,2,2,10,2,4
"7692",5,1,2,9,1,7
"7693",5,2,2,10,2,7
"7694",5,2,1,7,2,6
"7695",5,2,1,9,3,5
"7696",5,2,2,7,2,3
"7697",5,2,2,8,2,3
"7698",5,2,2,9,3,5
"7699",5,1,2,7,2,8
"7700",5,2,2,7,1,7
"7701",5,2,2,9,3,1
"7702",5,2,2,7,2,6
"7703",5,2,2,9,1,7
"7704",5,2,2,4,2,2
"7705",5,2,2,8,3,4
"7706",5,2,2,7,2,6
"7707",5,2,2,5,3,NA
"7708",5,1,2,9,1,8
"7709",5,1,1,8,2,4
"7710",5,2,NA,9,2,1
"7711",5,2,1,6,2,6
"7712",5,2,2,9,2,5
"7713",5,1,2,7,1,5
"7714",5,2,2,8,2,7
"7715",5,2,1,8,3,4
"7716",5,2,2,9,2,4
"7717",5,2,2,7,2,4
"7718",5,1,1,7,2,7
"7719",5,2,2,8,4,5
"7720",5,2,2,8,2,4
"7721",5,2,1,5,1,8
"7722",5,2,2,7,3,6
"7723",5,1,1,10,2,7
"7724",5,2,2,8,2,7
"7725",5,2,2,9,2,8
"7726",5,3,2,6,4,6
"7727",5,1,2,8,2,7
"7728",5,2,2,NA,1,5
"7729",5,1,2,9,1,7
"7730",5,3,1,9,2,7
"7731",5,2,1,8,3,6
"7732",5,2,2,6,2,3
"7733",5,2,1,8,1,NA
"7734",5,2,2,4,3,5
"7735",5,1,1,6,2,4
"7736",5,2,2,9,2,5
"7737",5,1,1,8,2,6
"7738",5,1,1,9,1,4
"7739",5,2,2,7,1,7
"7740",5,2,2,5,1,6
"7741",5,3,2,7,2,3
"7742",5,2,1,7,1,9
"7743",5,2,2,8,2,4
"7744",5,2,1,8,2,6
"7745",5,2,2,8,1,6
"7746",5,2,1,8,3,1
"7747",5,1,2,6,2,8
"7748",5,2,1,8,3,3
"7749",5,2,2,5,2,3
"7750",5,1,2,8,1,3
"7751",5,2,1,10,2,8
"7752",5,1,2,9,3,6
"7753",5,2,1,4,2,4
"7754",5,1,2,10,2,3
"7755",5,2,2,7,3,5
"7756",5,2,2,8,2,4
"7757",5,2,1,8,1,5
"7758",5,1,2,8,2,5
"7759",5,2,2,4,1,NA
"7760",5,2,2,8,2,5
"7761",5,2,2,7,2,4
"7762",5,3,2,5,2,5
"7763",5,2,2,9,2,6
"7764",5,2,2,8,2,NA
"7765",5,1,1,6,1,7
"7766",5,1,2,6,2,9
"7767",5,2,1,7,1,5
"7768",5,1,1,9,2,3
"7769",5,2,1,8,2,8
"7770",5,1,1,6,1,7
"7771",5,2,2,8,1,6
"7772",5,1,2,8,1,6
"7773",5,2,2,8,2,6
"7774",5,1,1,8,2,NA
"7775",5,1,2,8,1,6
"7776",5,2,2,9,2,6
"7777",5,2,2,8,2,1
"7778",5,2,2,10,1,5
"7779",5,2,2,7,1,7
"7780",5,1,1,10,1,6
"7781",5,1,1,9,2,7
"7782",5,2,1,9,2,10
"7783",5,2,2,8,2,3
"7784",5,2,2,8,2,3
"7785",5,1,2,8,1,7
"7786",5,1,1,9,2,8
"7787",5,2,1,10,1,6
"7788",5,2,2,6,2,5
"7789",5,2,1,5,2,5
"7790",5,2,1,7,3,1
"7791",5,2,2,6,2,3
"7792",5,2,2,9,2,6
"7793",5,2,2,6,4,2
"7794",5,3,2,7,1,6
"7795",5,3,1,8,3,1
"7796",5,1,2,8,1,5
"7797",5,1,2,8,3,NA
"7798",5,2,2,6,2,7
"7799",5,3,1,8,3,5
"7800",5,2,2,5,2,5
"7801",5,2,1,8,3,7
"7802",5,2,2,7,2,8
"7803",5,1,1,8,1,5
"7804",5,1,2,9,1,4
"7805",5,2,2,8,3,7
"7806",5,2,2,7,4,7
"7807",5,1,2,9,2,6
"7808",5,1,1,9,1,8
"7809",5,2,2,8,1,3
"7810",5,2,1,8,3,5
"7811",5,1,2,8,2,8
"7812",5,1,2,9,1,5
"7813",5,1,2,7,1,3
"7814",5,2,2,7,2,7
"7815",5,1,1,7,2,4
"7816",5,3,2,7,3,4
"7817",5,2,2,7,2,6
"7818",5,2,1,7,1,6
"7819",5,1,2,9,2,6
"7820",5,1,1,10,1,7
"7821",5,2,1,8,2,6
"7822",5,1,2,10,1,7
"7823",5,2,1,10,3,8
"7824",5,2,2,10,2,3
"7825",5,1,1,9,2,6
"7826",5,3,2,7,1,7
"7827",5,2,1,8,1,7
"7828",5,3,2,7,1,5
"7829",5,2,2,7,2,9
"7830",5,1,1,7,2,4
"7831",5,2,2,7,2,6
"7832",5,1,1,9,2,3
"7833",5,1,2,10,1,7
"7834",5,3,2,4,2,3
"7835",5,2,1,10,3,5
"7836",5,2,2,8,1,5
"7837",5,2,1,6,2,NA
"7838",5,1,1,9,1,5
"7839",5,3,2,10,1,1
"7840",5,3,2,10,4,5
"7841",5,2,2,10,3,4
"7842",5,2,1,9,2,1
"7843",5,1,2,10,2,3
"7844",5,1,1,10,1,NA
"7845",5,3,2,5,4,3
"7846",5,1,2,10,1,8
"7847",5,1,2,10,2,5
"7848",5,3,2,6,2,1
"7849",5,2,2,9,3,5
"7850",5,1,2,8,2,5
"7851",5,3,2,8,2,2
"7852",5,3,2,5,3,4
"7853",5,1,2,9,2,5
"7854",5,2,1,8,2,5
"7855",5,2,2,7,2,5
"7856",5,2,2,9,1,6
"7857",5,2,2,9,2,5
"7858",5,2,2,7,1,4
"7859",5,3,2,4,3,2
"7860",5,2,1,9,2,5
"7861",5,2,2,NA,3,NA
"7862",5,1,NA,10,1,NA
"7863",5,2,2,9,2,NA
"7864",5,1,2,10,1,7
"7865",5,2,2,9,3,3
"7866",5,1,2,9,1,NA
"7867",5,2,2,8,2,4
"7868",5,2,2,8,2,6
"7869",5,1,2,8,2,4
"7870",5,2,1,7,2,8
"7871",5,3,2,5,4,1
"7872",5,2,2,8,1,7
"7873",5,2,2,7,1,6
"7874",5,2,2,9,2,4
"7875",5,1,2,10,2,6
"7876",5,1,1,7,1,4
"7877",5,2,2,7,1,4
"7878",5,1,1,7,1,10
"7879",5,2,2,7,3,6
"7880",5,2,2,8,2,6
"7881",5,1,NA,NA,2,NA
"7882",5,1,2,9,2,3
"7883",5,2,2,5,2,7
"7884",5,2,2,7,2,8
"7885",5,1,1,9,1,5
"7886",5,1,1,10,2,7
"7887",5,2,2,10,2,NA
"7888",5,2,2,6,3,6
"7889",5,2,1,10,2,5
"7890",5,2,1,6,2,4
"7891",5,2,1,NA,2,NA
"7892",5,1,1,10,2,5
"7893",5,2,2,8,1,6
"7894",5,2,1,9,2,5
"7895",5,2,2,9,3,7
"7896",5,1,1,10,3,3
"7897",5,2,2,10,2,3
"7898",5,1,1,10,2,5
"7899",5,2,1,9,1,4
"7900",5,1,2,8,3,4
"7901",5,2,1,6,2,NA
"7902",5,1,2,9,3,5
"7903",5,2,2,9,1,NA
"7904",5,2,2,9,4,3
"7905",5,2,2,10,1,7
"7906",5,2,1,7,2,6
"7907",5,2,1,8,2,5
"7908",5,2,1,6,2,1
"7909",5,2,2,7,2,6
"7910",5,1,1,8,1,5
"7911",5,1,1,9,1,7
"7912",5,NA,1,4,2,2
"7913",5,1,1,7,2,7
"7914",5,1,1,10,1,10
"7915",5,1,2,8,2,2
"7916",5,2,1,10,1,4
"7917",5,3,2,4,3,6
"7918",5,2,2,7,2,5
"7919",5,2,1,7,1,5
"7920",5,2,2,7,2,4
"7921",5,2,2,3,1,4
"7922",5,2,1,8,2,6
"7923",5,2,NA,NA,2,NA
"7924",5,1,1,6,2,4
"7925",5,2,2,8,4,4
"7926",5,2,2,5,1,7
"7927",5,1,2,10,1,1
"7928",5,2,1,10,2,5
"7929",5,2,2,9,2,NA
"7930",5,1,2,9,2,NA
"7931",5,1,1,9,1,1
"7932",5,1,1,8,2,9
"7933",5,2,2,7,3,5
"7934",5,1,1,7,2,6
"7935",5,1,1,10,2,7
"7936",5,2,1,8,2,3
"7937",5,2,2,7,1,6
"7938",5,1,2,NA,NA,NA
"7939",5,2,2,7,1,4
"7940",5,1,1,9,2,6
"7941",5,1,1,9,2,8
"7942",5,2,1,9,2,5
"7943",5,2,2,6,2,5
"7944",5,2,2,10,3,NA
"7945",5,3,2,7,2,NA
"7946",5,1,2,7,2,NA
"7947",5,4,2,1,4,1
"7948",5,2,1,8,2,5
"7949",5,2,1,7,2,5
"7950",5,2,2,8,3,4
"7951",5,2,1,10,2,3
"7952",5,2,1,NA,2,NA
"7953",5,3,2,5,3,3
"7954",5,2,2,5,3,3
"7955",5,2,2,7,3,4
"7956",5,3,2,8,3,5
"7957",5,1,1,7,3,4
"7958",5,1,1,9,2,4
"7959",5,2,2,7,1,3
"7960",5,1,1,6,2,6
"7961",5,1,2,8,2,6
"7962",5,2,2,7,2,4
"7963",5,2,1,8,2,NA
"7964",5,1,2,7,1,5
"7965",5,2,1,8,2,7
"7966",5,2,1,9,2,7
"7967",5,1,1,10,1,7
"7968",5,1,1,9,2,7
"7969",5,2,2,10,3,7
"7970",5,1,1,8,2,4
"7971",5,2,1,10,1,5
"7972",5,2,2,5,2,8
"7973",5,2,1,7,1,6
"7974",5,1,2,8,2,6
"7975",5,2,2,9,2,9
"7976",5,2,2,5,2,3
"7977",5,1,1,8,1,5
"7978",5,2,2,7,2,7
"7979",5,1,2,9,1,5
"7980",5,2,2,5,4,1
"7981",5,2,1,7,2,6
"7982",5,2,2,8,2,3
"7983",5,2,2,8,1,5
"7984",5,3,2,5,4,2
"7985",5,2,1,8,1,4
"7986",5,2,2,8,3,7
"7987",5,3,2,7,2,8
"7988",5,2,2,7,3,5
"7989",5,1,1,10,1,7
"7990",5,2,2,8,1,7
"7991",5,2,1,10,2,4
"7992",5,2,1,10,2,4
"7993",5,2,2,8,1,6
"7994",5,1,1,10,2,5
"7995",5,2,2,7,2,NA
"7996",5,1,1,10,1,6
"7997",5,2,1,7,2,6
"7998",5,1,2,10,1,10
"7999",5,1,1,10,1,5
"8000",5,2,2,9,2,5
"8001",5,2,2,10,2,7
"8002",5,2,1,7,2,2
"8003",5,1,1,7,2,NA
"8004",5,1,2,9,2,5
